time,close
1438905600,3
1438992000,1.19999
1439251200,0.99
1439337600,1.288
1439424000,1.8848
1439510400,1.79489
1439596800,1.79
1439683200,1.5893
1439769600,1.29638
1439856000,1.10001
1439942400,1.24
1440028800,1.5218
1440115200,1.43588
1440201600,1.4
1440288000,1.35
1440374400,1.23804
1440460800,1.27119
1440547200,1.18
1440633600,1.13646
1440720000,1.295
1440806400,1.1795
1440892800,1.32
1440979200,1.30651
1441065600,1.36
1441152000,1.32795
1441238400,1.23357
1441411200,1.37
1441497600,1.34
1441584000,1.27561
1441670400,1.26349
1441756800,1.21
1441843200,1.1857
1441929600,0.92422
1442016000,1.14639
1442102400,0.88557
1442188800,0.955
1442275200,0.95
1442361600,0.93634
1442448000,0.875
1442534400,0.85226
1442620800,0.89
1442707200,0.94116
1442880000,0.80588
1442966400,0.91
1443052800,0.8
1443139200,0.68233
1443225600,0.77032
1443312000,0.70077
1443398400,0.6
1443484800,0.68163
1443571200,0.71365
1443657600,0.65479
1443744000,0.66467
1443830400,0.6796
1443916800,0.60954
1444003200,0.60777
1444089600,0.65114
1444176000,0.6
1444262400,0.62
1444348800,0.6352
1444521600,0.59934
1444608000,0.63
1444694400,0.60166
1444780800,0.48324
1444867200,0.56
1444953600,0.525
1445040000,0.52299
1445126400,0.505
1445212800,0.5
1445299200,0.44
1445385600,0.41999
1445472000,0.609
1445558400,0.56491
1445644800,0.55607
1445731200,0.62
1445817600,0.70604
1445904000,0.83
1445990400,0.99
1446076800,1.12287
1446163200,1.1385
1446249600,0.86764
1446336000,0.99
1446422400,0.9878
1446508800,1.06
1446595200,0.799
1446681600,0.87638
1446768000,0.98987
1446854400,0.93
1446940800,1
1447027200,0.998
1447113600,0.9
1447200000,0.75
1447286400,0.88
1447372800,0.9
1447459200,0.88
1447545600,0.91926
1447632000,0.925
1447718400,1
1447804800,0.99727
1447891200,0.94
1447977600,0.92
1448064000,0.96
1448150400,0.97
1448236800,0.92
1448323200,0.91002
1448409600,0.87
1448496000,0.86
1448582400,0.88
1448668800,0.91
1448755200,0.87
1448841600,0.88
1448928000,0.87
1449014400,0.82
1449100800,0.83
1449187200,0.84
1449273600,0.86993
1449360000,0.82499
1449446400,0.79
1449532800,0.79461
1449619200,0.80511
1449705600,0.84374
1449792000,0.8998
1449878400,0.96
1449964800,0.91993
1450051200,0.99
