time,close
1277818200,1.592665
1277904600,1.588665
1277991000,1.463999
1278077400,1.279999
1278423000,1.073999
1278509400,1.053332
1278595800,1.164
1278682200,1.159998
1278941400,1.136666
1279027800,1.209332
1279114200,1.322665
1279200600,1.325999
1279287000,1.375999
1279546200,1.460665
1279632600,1.353332
1279719000,1.347999
1279805400,1.399999
1279891800,1.419331
1280151000,1.396665
1280237400,1.369999
1280323800,1.381332
1280410200,1.356666
1280496600,1.329332
1280755800,1.394665
1280842200,1.463332
1280928600,1.417331
1281015000,1.363332
1281101400,1.305999
1281360600,1.306666
1281447000,1.268665
1281533400,1.193331
1281619800,1.173333
1281706200,1.221333
1281965400,1.251999
1282051800,1.276665
1282138200,1.251332
1282224600,1.252665
1282311000,1.273333
1282570200,1.341999
1282656600,1.279999
1282743000,1.326665
1282829400,1.316665
1282915800,1.313332
1283175000,1.324665
1283261400,1.298665
1283347800,1.363332
1283434200,1.403999
1283520600,1.403332
1283866200,1.369331
1283952600,1.393331
1284039000,1.380666
1284125400,1.344665
1284384600,1.381332
1284471000,1.407999
1284557400,1.465332
1284643800,1.395999
1284730200,1.348665
1284989400,1.403665
1285075800,1.384665
1285162200,1.324665
1285248600,1.303999
1285335000,1.339999
1285594200,1.368665
1285680600,1.426665
1285767000,1.465332
1285853400,1.360332
1285939800,1.373333
1286199000,1.399333
1286285400,1.407999
1286371800,1.363999
1286458200,1.361998
1286544600,1.361998
1286803800,1.349333
1286890200,1.349333
1286976600,1.369331
1287063000,1.383332
1287149400,1.369331
1287408600,1.348665
1287495000,1.336665
1287581400,1.376665
1287667800,1.383332
1287754200,1.381332
1288013400,1.389999
1288099800,1.423999
1288186200,1.399999
1288272600,1.412665
1288359000,1.455999
1288618200,1.427332
1288704600,1.416665
1288791000,1.451332
1288877400,1.659998
1288963800,1.629332
1289226600,1.665332
1289313000,1.641998
1289399400,1.957331
1289485800,1.868998
1289572200,1.989331
1289831400,2.053331
1289917800,1.977998
1290004200,1.965999
1290090600,1.992665
1290177000,2.065999
1290436200,2.226664
1290522600,2.304665
1290609000,2.364664
1290781800,2.354665
1291041000,2.288664
1291127400,2.355331
1291213800,2.289998
1291300200,2.156665
1291386600,2.099332
1291645800,2.020665
1291732200,2.103998
1291818600,2.157998
1291905000,2.136665
1291991400,2.101331
1292250600,2.036665
1292337000,1.901998
1292423400,1.973332
1292509800,2.053998
1292596200,2.090665
1292855400,2.113331
1292941800,2.150664
1293028200,2.175331
1293114600,2.005998
1293460200,1.703265
1293546600,1.760665
1293633000,1.848665
1293719400,1.766665
1293805800,1.775332
1294065000,1.774665
1294151400,1.777998
1294237800,1.788665
1294324200,1.858665
1294410600,1.882665
1294669800,1.896665
1294756200,1.797332
1294842600,1.797332
1294929000,1.747998
1295015400,1.716665
1295361000,1.709332
1295447400,1.601998
1295533800,1.507998
1295620200,1.535998
1295879400,1.632666
1295965800,1.645331
1296052200,1.649998
1296138600,1.661332
1296225000,1.600664
1296484200,1.606666
1296570600,1.593998
1296657000,1.595998
1296743400,1.575332
1296829800,1.563999
1297089000,1.537999
1297175400,1.632666
1297261800,1.547332
1297348200,1.547665
1297434600,1.549998
1297693800,1.538665
1297780200,1.522665
1297866600,1.648665
1297953000,1.573332
1298039400,1.545331
1298385000,1.457999
1298471400,1.455332
1298557800,1.501998
1298644200,1.573998
1298903400,1.592665
1298989800,1.595998
1299076200,1.601332
1299162600,1.623998
1299249000,1.663332
1299508200,1.662665
1299594600,1.643998
1299681000,1.647998
1299767400,1.600664
1299853800,1.604666
1300109400,1.549998
1300195800,1.529998
1300282200,1.521332
1300368600,1.520665
1300455000,1.530666
1300714200,1.515332
1300800600,1.479332
1300887000,1.480666
1300973400,1.488665
1301059800,1.516665
1301319000,1.549998
1301405400,1.594665
1301491800,1.580666
1301578200,1.849998
1301664600,1.777332
1301923800,1.721998
1302010200,1.779998
1302096600,1.765999
1302183000,1.815999
1302269400,1.765999
1302528600,1.684665
1302615000,1.643331
1302701400,1.661998
1302787800,1.675998
1302874200,1.705332
1303133400,1.668665
1303219800,1.677332
1303306200,1.716665
1303392600,1.782666
1303738200,1.759332
1303824600,1.795331
1303911000,1.805332
1303997400,1.843998
1304083800,1.839999
1304343000,1.829998
1304429400,1.791332
1304515800,1.779332
1304602200,1.762665
1304688600,1.807998
1304947800,1.860665
1305034200,1.888665
1305120600,1.804666
1305207000,1.844665
1305293400,1.836665
1305552600,1.773332
1305639000,1.730666
1305725400,1.756666
1305811800,1.879998
1305898200,1.864665
1306157400,1.787999
1306243800,1.781332
1306330200,1.931998
1306416600,1.965331
1306503000,1.969998
1306848600,2.009331
1306935000,1.901131
1307021400,1.917331
1307107800,2.008665
1307367000,1.913331
1307453400,1.891331
1307539800,1.807998
1307626200,1.841331
1307712600,1.857331
1307971800,1.895331
1308058200,1.906665
1308144600,1.821332
1308231000,1.766665
1308317400,1.766665
1308576600,1.733998
1308663000,1.835331
1308749400,1.813999
1308835800,1.847332
1308922200,1.837665
1309181400,1.830666
1309267800,1.873998
1309354200,1.885997
1309440600,1.941998
1309527000,1.934665
1309872600,1.942665
1309959000,1.930665
1310045400,1.981998
1310131800,1.920665
1310391000,1.889999
1310477400,1.877998
1310563800,1.909331
1310650200,1.840665
1310736600,1.838665
1310995800,1.815332
1311082200,1.859331
1311168600,1.912665
1311255000,1.913331
1311341400,1.952664
1311600600,1.899332
1311687000,1.866665
1311773400,1.842665
1311859800,1.877998
1311946200,1.877998
1312205400,1.917998
1312291800,1.822665
1312378200,1.813332
1312464600,1.649998
1312551000,1.615999
1312810200,1.575998
1312896600,1.670665
1312983000,1.587999
1313069400,1.686665
1313155800,1.753998
1313415000,1.748665
1313501400,1.739999
1313587800,1.721998
1313674200,1.617331
1313760600,1.486665
1314019800,1.463332
1314106200,1.530666
1314192600,1.591332
1314279000,1.540665
1314365400,1.581998
1314624600,1.647332
1314711000,1.641998
1314797400,1.649332
1314883800,1.599998
1314970200,1.537999
1315315800,1.529332
1315402200,1.589332
1315488600,1.573998
1315575000,1.531332
1315834200,1.525332
1315920600,1.605332
1316007000,1.622665
1316093400,1.654666
1316179800,1.719998
1316439000,1.717998
1316525400,1.733998
1316611800,1.723332
1316698200,1.708665
1316784600,1.758665
1317043800,1.701332
1317130200,1.745998
1317216600,1.639332
1317303000,1.607998
1317389400,1.625998
1317648600,1.581998
1317735000,1.577332
1317821400,1.691332
1317907800,1.797332
1317994200,1.799332
1318253400,1.858665
1318339800,1.840665
1318426200,1.853331
1318512600,1.862665
1318599000,1.869998
1318858200,1.827998
1318944600,1.889331
