time,close
897571800,10.5625
897658200,10.4375
897917400,10.219
898003800,10.375
898090200,11.4375
898176600,13
898263000,14.0625
898522200,14
898608600,13
898695000,12.6875
898781400,12.9375
898867800,13.6875
899127000,14.25
899213400,14.125
899299800,13.875
899386200,13.125
899731800,14.125
899818200,13.71875
899904600,13.9375
899991000,14.03125
900077400,15.625
900336600,19.625
900423000,19.5
900509400,18.375
900595800,16.8125
900682200,16.75
900941400,18.84375
901027800,19.125
901114200,18.5
901200600,19.5
901287000,19
901546200,18
901632600,18.125
901719000,17.5
901805400,19.375
901891800,18
902151000,17.8125
902237400,17.0625
902323800,17.0625
902410200,18.6875
902496600,18.5
902755800,19.25
902842200,18.375
902928600,19.625
903015000,19.4375
903101400,19.6875
903360600,18.9375
903447000,19.75
903533400,19.6875
903619800,20.4375
903706200,20
903965400,21.25
904051800,22.25
904138200,21.0625
904224600,19.40625
904311000,17.4375
904570200,14.59375
904656600,14.875
904743000,14.40625
904829400,12.9375
904915800,12.0625
905261400,14.3125
905347800,13.875
905434200,13.125
905520600,14.15625
905779800,16.75
905866200,18.1875
905952600,18.375
906039000,18.1875
906125400,19.09375
906384600,19.125
906471000,20
906557400,19
906643800,19.21875
906730200,20
906989400,19.0625
907075800,19.5
907162200,18.75
907248600,16.9375
907335000,16
907594200,14.625
907680600,12.96875
907767000,11.75
907853400,10.5
907939800,12.75
908199000,14
908285400,12.28125
908371800,12
908458200,12.875
908544600,12.25
908803800,11.09375
908890200,12.25
908976600,12.5
909063000,12.25
909149400,12.3125
909412200,12.25
909498600,12.1875
909585000,11.9375
909671400,13.90625
909757800,12.1875
910017000,12
910103400,11.46875
910189800,12.25
910276200,12.125
910362600,12.75
910621800,13.46875
910708200,13.53125
910794600,13.4375
910881000,12.625
910967400,12.375
911226600,12.3125
911313000,12.0625
911399400,12.15625
911485800,11.75
911572200,11.1875
911831400,11.75
911917800,11.25
912004200,11.5
912177000,11.5
912436200,11.25
912522600,10.75
912609000,10.375
912695400,10.75
912781800,11.3125
913041000,11.1875
913127400,10.78125
913213800,11.1875
913300200,11.75
913386600,11.5625
913645800,11.5
913732200,12.75
913818600,12.625
913905000,12.625
913991400,11.625
914250600,12
914337000,11.9375
914423400,12.75
914509800,15.4375
914855400,16.3125
914941800,16.5
915028200,14.34375
915114600,15.75
915460200,15.09375
915546600,15.6875
915633000,15.6875
915719400,15.5625
915805800,17.25
916065000,17
916151400,16.1875
916237800,15.6875
916324200,15.25
916410600,15.3125
916756200,15.53125
916842600,15.5625
916929000,15.75
917015400,16.4375
917274600,15.28125
917361000,14.5
917447400,15.125
917533800,14.6875
917620200,14.5
917879400,14.8125
917965800,14.375
918052200,14.75
918138600,14.625
918225000,14.625
918484200,13.65625
918570600,13.53125
918657000,13.5
918743400,13.3125
918829800,13.25
919175400,12.5
919261800,12.46875
919348200,12.46875
919434600,12.5
919693800,13
919780200,12.5
919866600,12.3125
919953000,12.5625
920039400,12.4375
920298600,12.4375
920385000,13.1875
920471400,12.6875
920557800,12.375
920644200,12.53125
920903400,12.375
920989800,12.34375
921076200,12.28125
921162600,11.375
921249000,11.25
921508200,10.625
921594600,10.9375
921681000,10.84375
921767400,10.0625
921853800,9.3125
922113000,9.375
